20190401,09:15:00,321.8,1,0
20190401,09:15:00,321.8,1,0
20190401,09:15:00,322,32068,0
20190401,09:15:00,322.2,1604,0
20190401,09:15:02,322.5,1979,0
20190401,09:15:03,322.6,2449,0
20190401,09:15:04,322.65,1259,0
20190401,09:15:05,322.7,4458,0
20190401,09:15:06,322.95,10199,0
20190401,09:15:07,323,3449,0
20190401,09:15:09,323.3,7832,0
20190401,09:15:10,323.05,9784,0
20190401,09:15:11,323.35,8229,0
20190401,09:15:12,323.1,5360,0
20190401,09:15:13,323.4,8029,0
20190401,09:15:14,323.4,7015,0
20190401,09:15:16,323.1,8529,0
20190401,09:15:17,323.45,2861,0
20190401,09:15:18,323.5,8253,0
20190401,09:15:19,323,13778,0
20190401,09:15:20,323.1,4306,0
20190401,09:15:21,323.1,22482,0
20190401,09:15:21,323.1,1,0
20190401,09:15:22,323.3,2427,0
20190401,09:15:23,323.45,2397,0
20190401,09:15:24,323.35,9144,0
20190401,09:15:26,323.1,6567,0
20190401,09:15:27,323.3,7746,0
20190401,09:15:28,323.55,9534,0
20190401,09:15:29,323.35,4678,0
20190401,09:15:30,323.35,1603,0
20190401,09:15:31,323.6,6868,0
20190401,09:15:32,323.5,2622,0
20190401,09:15:33,323.45,5831,0
20190401,09:15:35,323.35,7026,0
20190401,09:15:36,323.15,13351,0
20190401,09:15:37,323.25,12854,0
20190401,09:15:38,323.15,697,0
20190401,09:15:39,323.35,6809,0
20190401,09:15:39,323.4,171,0
20190401,09:15:40,323.25,4131,0
20190401,09:15:41,323.25,6190,0
20190401,09:15:42,323.3,5922,0
20190401,09:15:43,323.1,13706,0
20190401,09:15:44,323.3,3632,0
20190401,09:15:46,323.15,28205,0
20190401,09:15:47,323.3,3172,0
20190401,09:15:48,323.25,14892,0
20190401,09:15:49,323.35,4518,0
20190401,09:15:50,323.2,3095,0
20190401,09:15:51,323.3,8056,0
20190401,09:15:52,323.25,6601,0
20190401,09:15:53,323.25,3574,0
20190401,09:15:55,323,7623,0
20190401,09:15:56,323.2,14081,0
20190401,09:15:57,323.15,4876,0
20190401,09:15:58,323,7939,0
20190401,09:15:59,323.15,7261,0
20190401,09:16:00,323.05,7843,0
20190401,09:16:01,323.15,6123,0
20190401,09:16:02,323.15,13884,0
20190401,09:16:04,322.85,11081,0
20190401,09:16:05,322.9,4183,0
20190401,09:16:06,322.8,11934,0
20190401,09:16:07,322.9,5052,0
20190401,09:16:08,322.95,5708,0
20190401,09:16:08,322.9,3151,0
20190401,09:16:09,322.9,7464,0
20190401,09:16:10,322.85,7972,0
20190401,09:16:11,322.6,9804,0
20190401,09:16:13,322.7,25562,0
20190401,09:16:14,322.85,7878,0
20190401,09:16:15,322.85,8237,0
20190401,09:16:16,322.95,14655,0
20190401,09:16:17,322.75,8002,0
20190401,09:16:18,322.85,21369,0
20190401,09:16:19,322.8,3650,0
20190401,09:16:20,322.9,9610,0
20190401,09:16:22,322.7,10504,0
20190401,09:16:23,322.65,12716,0
20190401,09:16:24,322.55,16366,0
20190401,09:16:25,322.65,4715,0
20190401,09:16:26,322.65,11044,0
20190401,09:16:26,322.7,100,0
20190401,09:16:27,322.6,6287,0
20190401,09:16:28,322.7,7733,0
20190401,09:16:30,322.6,12341,0
20190401,09:16:31,322.6,12980,0
20190401,09:16:32,322.8,13183,0
20190401,09:16:33,322.55,5730,0
20190401,09:16:33,322.5,1000,0
20190401,09:16:34,322.55,3102,0
20190401,09:16:35,322.65,11152,0
20190401,09:16:36,322.65,5230,0
20190401,09:16:38,322.65,9819,0
20190401,09:16:39,322.6,3133,0
20190401,09:16:40,322.8,8666,0
20190401,09:16:41,322.75,7812,0
20190401,09:16:42,322.65,3433,0
20190401,09:16:43,322.7,3487,0
20190401,09:16:43,322.7,675,0
20190401,09:16:44,322.65,4391,0
20190401,09:16:45,322.8,3441,0
20190401,09:16:46,322.65,5637,0
20190401,09:16:47,322.75,2934,0
20190401,09:16:48,322.75,151,0
20190401,09:16:50,322.7,7901,0
20190401,09:16:51,322.9,10277,0
20190401,09:16:52,322.85,6654,0
20190401,09:16:52,322.7,1600,0
20190401,09:16:53,322.9,1974,0
20190401,09:16:54,322.8,3115,0
20190401,09:16:55,322.9,2036,0
20190401,09:16:56,322.95,5858,0
20190401,09:16:57,323,2546,0
20190401,09:16:58,322.85,2496,0
20190401,09:17:00,322.85,5896,0
20190401,09:17:01,322.7,5799,0
20190401,09:17:02,322.75,5926,0
20190401,09:17:02,322.8,387,0
20190401,09:17:03,322.8,1074,0
20190401,09:17:04,322.75,3876,0
20190401,09:17:05,322.95,717,0
20190401,09:17:06,323,5250,0
20190401,09:17:07,322.8,4107,0
20190401,09:17:09,322.85,2828,0
20190401,09:17:10,323,772,0
20190401,09:17:11,323,8017,0
20190401,09:17:11,323.05,3105,0
20190401,09:17:13,323.05,1301,0
20190401,09:17:13,323.1,50,0
20190401,09:17:14,323.3,18965,0
20190401,09:17:15,323.4,3267,0
20190401,09:17:16,323.5,8757,0
20190401,09:17:18,323.55,11245,0
20190401,09:17:18,323.5,1200,0
20190401,09:17:20,323.55,7206,0
20190401,09:17:21,323.4,5458,0
20190401,09:17:22,323.55,7888,0
20190401,09:17:23,323.7,6386,0
20190401,09:17:24,323.7,1086,0
20190401,09:17:25,323.7,5153,0
20190401,09:17:27,323.75,11350,0
20190401,09:17:28,323.7,11777,0
20190401,09:17:29,323.55,3147,0
20190401,09:17:30,323.3,12713,0
20190401,09:17:31,323.4,6580,0
20190401,09:17:32,323.4,9479,0
20190401,09:17:33,323.25,6799,0
20190401,09:17:34,323.2,4429,0
20190401,09:17:35,323.35,1910,0
20190401,09:17:37,323.15,11225,0
20190401,09:17:38,323.35,2405,0
20190401,09:17:39,323.3,6103,0
20190401,09:17:40,323.35,1099,0
20190401,09:17:41,323.55,4546,0
20190401,09:17:42,323.4,1741,0
20190401,09:17:42,323.4,200,0
20190401,09:17:43,323.25,6885,0
20190401,09:17:44,323.35,2035,0
20190401,09:17:45,323.4,1753,0
20190401,09:17:47,323.35,8527,0
20190401,09:17:48,323.4,2313,0
20190401,09:17:49,323.45,800,0
20190401,09:17:50,323.3,3126,0
20190401,09:17:51,323.5,4167,0
20190401,09:17:52,323.4,858,0
20190401,09:17:53,323.4,3614,0
20190401,09:17:54,323.4,734,0
20190401,09:17:56,323.45,4821,0
20190401,09:17:57,323.4,6292,0
20190401,09:17:58,323.4,731,0
20190401,09:17:59,323.4,767,0
20190401,09:18:00,323.5,9566,0
20190401,09:18:00,323.4,228,0
20190401,09:18:01,323.45,5352,0
20190401,09:18:02,323.4,1220,0
20190401,09:18:03,323.45,1355,0
20190401,09:18:04,323.4,927,0
20190401,09:18:06,323.25,10968,0
20190401,09:18:07,323.5,7437,0
20190401,09:18:08,323.55,1234,0
20190401,09:18:09,323.5,70,0
20190401,09:18:10,323.5,175,0
20190401,09:18:10,323.45,10,0
20190401,09:18:11,323.5,4157,0
20190401,09:18:12,323.6,29034,0
20190401,09:18:13,323.6,1852,0
20190401,09:18:14,323.55,2745,0
20190401,09:18:16,323.55,10652,0
20190401,09:18:17,323.8,13633,0
20190401,09:18:18,323.65,1075,0
20190401,09:18:19,323.7,3684,0
20190401,09:18:19,323.6,1150,0
20190401,09:18:20,323.8,1129,0
20190401,09:18:21,323.75,4087,0
20190401,09:18:22,323.9,12729,0
20190401,09:18:24,323.65,4397,0
20190401,09:18:25,323.75,1610,0
20190401,09:18:26,323.7,11489,0
20190401,09:18:27,323.7,1920,0
20190401,09:18:28,323.7,1842,0
20190401,09:18:29,323.8,10630,0
20190401,09:18:29,323.8,50,0
20190401,09:18:30,323.8,2119,0
20190401,09:18:31,323.7,9234,0
20190401,09:18:32,323.65,2073,0
20190401,09:18:34,323.75,1880,0
20190401,09:18:35,323.6,888,0
20190401,09:18:36,323.65,2902,0
20190401,09:18:37,323.65,8877,0
20190401,09:18:38,323.65,5406,0
20190401,09:18:39,323.65,269,0
20190401,09:18:40,323.7,1153,0
20190401,09:18:41,323.55,3464,0
20190401,09:18:42,323.7,6729,0
20190401,09:18:44,323.65,1961,0
20190401,09:18:45,323.75,2141,0
20190401,09:18:46,323.75,4220,0
20190401,09:18:47,323.75,1272,0
20190401,09:18:48,323.8,1196,0
20190401,09:18:48,323.75,5852,0
20190401,09:18:49,323.75,3484,0
20190401,09:18:50,323.8,12596,0
20190401,09:18:51,323.8,8384,0
20190401,09:18:53,323.8,7421,0
20190401,09:18:53,323.8,3075,0
20190401,09:18:55,323.8,1429,0
20190401,09:18:56,323.75,7689,0
20190401,09:18:57,323.9,3367,0
20190401,09:18:58,324,9064,0
20190401,09:18:58,324,6,0
20190401,09:18:59,323.9,2135,0
20190401,09:19:00,323.85,321,0
20190401,09:19:02,323.85,19777,0
20190401,09:19:03,323.75,2362,0
20190401,09:19:03,323.8,11664,0
20190401,09:19:04,323.7,559,0
20190401,09:19:06,323.7,8375,0
20190401,09:19:07,323.6,5142,0
20190401,09:19:08,323.75,2446,0
20190401,09:19:09,323.65,1961,0
20190401,09:19:10,323.75,8850,0
20190401,09:19:11,323.65,3785,0
20190401,09:19:12,323.75,3505,0
20190401,09:19:13,323.65,1580,0
20190401,09:19:14,323.6,2316,0
20190401,09:19:16,323.6,5108,0
20190401,09:19:17,323.55,6691,0
20190401,09:19:18,323.55,179,0
20190401,09:19:19,323.7,530,0
20190401,09:19:19,323.65,229,0
20190401,09:19:20,323.65,724,0
20190401,09:19:21,323.65,5726,0
20190401,09:19:23,323.6,1218,0
20190401,09:19:23,323.65,1489,0
20190401,09:19:24,323.65,760,0
20190401,09:19:26,323.6,1782,0
20190401,09:19:26,323.6,101,0
20190401,09:19:28,323.65,725,0
20190401,09:19:28,323.6,3120,0
20190401,09:19:29,323.6,4089,0
20190401,09:19:30,323.6,1322,0
20190401,09:19:31,323.65,4866,0
20190401,09:19:33,323.6,2884,0
20190401,09:19:35,323.7,5894,0
20190401,09:19:36,323.65,4121,0
20190401,09:19:36,323.6,3300,0
20190401,09:19:38,323.5,7194,0
20190401,09:19:39,323.6,10,0
20190401,09:19:41,323.6,2488,0
20190401,09:19:41,323.5,8075,0
20190401,09:19:42,323.45,2533,0
20190401,09:19:44,323.4,16088,0
20190401,09:19:44,323.2,1600,0
20190401,09:19:46,323.3,5247,0
20190401,09:19:47,323.35,3918,0
20190401,09:19:47,323.35,200,0
20190401,09:19:48,323.3,1010,0
20190401,09:19:49,323.5,2150,0
20190401,09:19:50,323.5,520,0
20190401,09:19:52,323.45,3085,0
20190401,09:19:52,323.6,10375,0
20190401,09:19:54,323.5,230,0
20190401,09:19:55,323.55,4375,0
20190401,09:19:56,323.4,3615,0
20190401,09:19:56,323.35,1823,0
20190401,09:19:57,323.45,5654,0
20190401,09:19:58,323.5,1763,0
20190401,09:19:59,323.35,3277,0
20190401,09:20:00,323.45,1335,0
20190401,09:20:01,323.45,3720,0
20190401,09:20:03,323.4,2303,0
20190401,09:20:03,323.5,1501,0
20190401,09:20:05,323.5,714,0
20190401,09:20:06,323.5,3199,0
20190401,09:20:07,323.45,1417,0
20190401,09:20:07,323.5,25,0
20190401,09:20:08,323.5,3987,0
20190401,09:20:09,323.5,1511,0
20190401,09:20:10,323.55,518,0
20190401,09:20:12,323.65,4518,0
20190401,09:20:13,323.55,1685,0
20190401,09:20:14,323.4,13512,0
20190401,09:20:15,323.5,900,0
20190401,09:20:16,323.5,6190,0
20190401,09:20:17,323.6,6215,0
20190401,09:20:18,323.65,1798,0
20190401,09:20:18,323.6,71,0
20190401,09:20:19,323.6,1242,0
20190401,09:20:20,323.7,2430,0
20190401,09:20:21,323.75,4659,0
20190401,09:20:22,323.65,1192,0
20190401,09:20:24,323.65,279,0
20190401,09:20:26,323.6,1920,0
20190401,09:20:27,323.55,580,0
20190401,09:20:28,323.6,2200,0
20190401,09:20:28,323.6,550,0
20190401,09:20:29,323.55,3032,0
20190401,09:20:30,323.75,17737,0
20190401,09:20:31,323.75,7170,0
20190401,09:20:33,323.75,11444,0
20190401,09:20:34,323.75,215,0
20190401,09:20:35,323.75,2425,0
20190401,09:20:36,323.8,3972,0
20190401,09:20:37,323.8,4445,0
20190401,09:20:38,323.8,5371,0
20190401,09:20:39,323.75,250,0
20190401,09:20:40,323.75,3799,0
20190401,09:20:42,323.8,4032,0
20190401,09:20:43,323.7,1732,0
20190401,09:20:44,323.75,725,0
20190401,09:20:45,323.75,1243,0
20190401,09:20:46,323.8,1469,0
20190401,09:20:47,323.7,1837,0
20190401,09:20:48,323.9,4857,0
20190401,09:20:48,323.8,50,0
20190401,09:20:49,323.85,4440,0
20190401,09:20:50,323.95,515,0
20190401,09:20:51,323.85,5904,0
20190401,09:20:52,323.85,350,0
20190401,09:20:53,324.3,40929,0
20190401,09:20:55,324.25,3258,0
20190401,09:20:56,324.55,27732,0
20190401,09:20:57,324.45,12689,0
20190401,09:20:58,324.5,4399,0
20190401,09:20:59,324.55,7892,0
20190401,09:21:00,324.3,3016,0
20190401,09:21:01,324.25,8779,0
20190401,09:21:02,324.4,4722,0
20190401,09:21:03,324.4,970,0
20190401,09:21:05,324.45,5663,0
20190401,09:21:06,324.35,6151,0
20190401,09:21:07,324.5,8696,0
20190401,09:21:08,324.6,3616,0
20190401,09:21:09,324.6,2567,0
20190401,09:21:10,324.65,362,0
20190401,09:21:11,324.75,7843,0
20190401,09:21:12,324.8,5019,0
20190401,09:21:13,324.55,3161,0
20190401,09:21:14,324.5,4136,0
20190401,09:21:15,324.6,2973,0
20190401,09:21:17,324.7,4160,0
20190401,09:21:18,324.5,3924,0
20190401,09:21:19,324.6,5920,0
20190401,09:21:20,324.5,1125,0
20190401,09:21:21,324.4,6852,0
20190401,09:21:22,324.4,2473,0
20190401,09:21:23,324.5,2303,0
20190401,09:21:23,324.5,20,0
20190401,09:21:24,324.5,1212,0
20190401,09:21:26,324.4,3329,0
20190401,09:21:27,324.35,8572,0
20190401,09:21:28,324.4,3059,0
20190401,09:21:29,324.3,1714,0
20190401,09:21:30,324.3,3397,0
20190401,09:21:31,324.4,1232,0
20190401,09:21:32,324.4,1953,0
20190401,09:21:33,324.4,670,0
20190401,09:21:34,324.35,2116,0
20190401,09:21:35,324.4,340,0
20190401,09:21:35,324.45,1000,0
20190401,09:21:36,324.4,1147,0
20190401,09:21:37,324.35,2547,0
20190401,09:21:38,324.3,1188,0
20190401,09:21:40,324.35,1872,0
20190401,09:21:41,324.35,3068,0
20190401,09:21:42,324.35,624,0
20190401,09:21:43,324.4,1335,0
20190401,09:21:44,324.3,885,0
20190401,09:21:45,324.4,600,0
20190401,09:21:46,324.3,585,0
20190401,09:21:47,324.45,13838,0
20190401,09:21:48,324.65,4100,0
20190401,09:21:49,324.55,1550,0
20190401,09:21:50,324.6,1205,0
20190401,09:21:51,324.6,1880,0
20190401,09:21:52,324.6,402,0
20190401,09:21:54,324.5,5867,0
20190401,09:21:55,324.6,900,0
20190401,09:21:56,324.7,911,0
20190401,09:21:57,324.6,235,0
20190401,09:21:58,324.65,1466,0
20190401,09:21:58,324.55,4525,0
20190401,09:21:59,324.55,300,0
20190401,09:22:01,324.55,1592,0
20190401,09:22:01,324.5,3751,0
20190401,09:22:02,324.55,1036,0
20190401,09:22:03,324.5,3798,0
20190401,09:22:04,324.55,525,0
20190401,09:22:05,324.5,485,0
20190401,09:22:07,324.55,1030,0
20190401,09:22:08,324.5,3722,0
20190401,09:22:09,324.4,1550,0
20190401,09:22:10,324.45,1364,0
20190401,09:22:10,324.5,2005,0
20190401,09:22:11,324.5,1947,0
20190401,09:22:13,324.5,2365,0
20190401,09:22:13,324.5,3513,0
20190401,09:22:15,324.4,1722,0
20190401,09:22:15,324.4,451,0
20190401,09:22:17,324.5,1632,0
20190401,09:22:18,324.8,11848,0
20190401,09:22:19,324.9,6358,0
20190401,09:22:19,324.8,1000,0
20190401,09:22:21,324.9,2322,0
20190401,09:22:21,324.9,1000,0
20190401,09:22:22,324.8,580,0
20190401,09:22:23,324.9,2797,0
20190401,09:22:25,325.25,64176,0
20190401,09:22:26,325.05,9326,0
20190401,09:22:27,325.05,736,0
20190401,09:22:28,325.2,8759,0
20190401,09:22:29,325.1,1507,0
20190401,09:22:30,325.2,2895,0
20190401,09:22:31,325.2,8191,0
20190401,09:22:31,325.1,120,0
20190401,09:22:32,325.05,10527,0
20190401,09:22:34,325.2,1410,0
20190401,09:22:34,325.05,3882,0
20190401,09:22:36,325.05,1820,0
20190401,09:22:37,325.2,5654,0
20190401,09:22:38,325.15,7021,0
20190401,09:22:39,325.05,1696,0
20190401,09:22:40,325.15,4798,0
20190401,09:22:41,325.15,2678,0
20190401,09:22:41,325.05,8,0
20190401,09:22:42,325.15,1751,0
20190401,09:22:44,324.9,51204,0
20190401,09:22:45,324.85,4266,0
20190401,09:22:46,324.9,5582,0
20190401,09:22:47,324.8,5173,0
20190401,09:22:48,324.75,7849,0
20190401,09:22:49,324.75,2110,0
20190401,09:22:50,324.75,4006,0
20190401,09:22:50,324.75,1,0
20190401,09:22:51,324.7,1379,0
20190401,09:22:53,324.7,2554,0
20190401,09:22:54,324.8,667,0
20190401,09:22:54,324.8,267,0
20190401,09:22:56,324.75,656,0
20190401,09:22:56,324.7,2886,0
20190401,09:22:57,324.75,1495,0
20190401,09:22:59,324.65,1815,0
20190401,09:23:00,324.65,610,0
20190401,09:23:01,324.65,165,0
20190401,09:23:02,324.7,282,0
20190401,09:23:02,324.7,1,0
20190401,09:23:03,324.7,1158,0
20190401,09:23:04,324.7,1060,0
20190401,09:23:06,324.7,925,0
20190401,09:23:07,324.65,236,0
20190401,09:23:08,324.7,6763,0
20190401,09:23:09,324.6,280,0
20190401,09:23:10,324.65,1127,0
20190401,09:23:11,324.65,201,0
20190401,09:23:11,324.65,50,0
20190401,09:23:12,324.7,783,0
20190401,09:23:14,324.75,3872,0
20190401,09:23:14,324.7,101,0
20190401,09:23:16,324.7,4085,0
20190401,09:23:16,324.6,80,0
20190401,09:23:18,324.75,2462,0
20190401,09:23:19,324.65,563,0
20190401,09:23:20,324.7,690,0
20190401,09:23:21,324.7,2886,0
20190401,09:23:22,324.7,1108,0
20190401,09:23:23,324.7,811,0
20190401,09:23:24,324.7,597,0
20190401,09:23:25,324.75,1090,0
20190401,09:23:26,324.65,1300,0
20190401,09:23:28,324.7,1565,0
20190401,09:23:29,324.65,4518,0
20190401,09:23:30,324.65,760,0
20190401,09:23:31,324.6,2363,0
20190401,09:23:31,324.6,140,0
20190401,09:23:33,324.6,3677,0
20190401,09:23:34,324.65,2025,0
20190401,09:23:35,324.5,705,0
20190401,09:23:35,324.5,50,0
20190401,09:23:36,324.65,260,0
20190401,09:23:37,324.5,910,0
20190401,09:23:38,324.6,1600,0
20190401,09:23:40,324.6,1660,0
20190401,09:23:41,324.5,3805,0
20190401,09:23:42,324.45,355,0
20190401,09:23:43,324.5,1505,0
20190401,09:23:44,324.5,2314,0
20190401,09:23:44,324.5,10,0
20190401,09:23:45,324.45,276,0
20190401,09:23:47,324.45,252,0
20190401,09:23:47,324.5,1351,0
20190401,09:23:49,324.5,1854,0
20190401,09:23:50,324.5,2145,0
20190401,09:23:51,324.5,1490,0
20190401,09:23:52,324.45,1185,0
20190401,09:23:53,324.45,851,0
20190401,09:23:54,324.45,820,0
20190401,09:23:55,324.5,612,0
20190401,09:23:56,324.55,10557,0
20190401,09:23:57,324.5,1722,0
20190401,09:23:58,324.5,200,0
20190401,09:24:00,324.65,3040,0
20190401,09:24:01,324.55,294,0
20190401,09:24:02,324.6,1261,0
20190401,09:24:03,324.6,3107,0
20190401,09:24:04,324.5,1282,0
20190401,09:24:04,324.55,50,0
20190401,09:24:05,324.5,65,0
20190401,09:24:06,324.5,1985,0
20190401,09:24:08,324.5,515,0
20190401,09:24:08,324.5,826,0
20190401,09:24:09,324.65,1346,0
20190401,09:24:11,324.6,1320,0
20190401,09:24:12,324.65,1310,0
20190401,09:24:13,324.55,2270,0
20190401,09:24:14,324.65,2070,0
20190401,09:24:15,324.5,454,0
20190401,09:24:16,324.4,2756,0
20190401,09:24:17,324.55,1101,0
20190401,09:24:19,324.45,146,0
20190401,09:24:19,324.4,1765,0
20190401,09:24:21,324.5,630,0
20190401,09:24:22,324.6,3852,0
20190401,09:24:22,324.4,1850,0
20190401,09:24:23,324.45,300,0
20190401,09:24:25,324.65,810,0
20190401,09:24:25,324.65,598,0
20190401,09:24:27,324.6,116,0
20190401,09:24:28,324.6,1345,0
20190401,09:24:29,324.65,400,0
